report_month,report_year,narrative,MarketingArea,order_no,report_title,slug_name,slug_id,office_name,office_code,office_city,office_state,market_location_name,market_location_city,market_location_state,market_type,market_type_category,published_date,year,period,data_item,value,category,unit
Nov,2013,,Pacific Northwest (Seattle),124,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:04:44,2013,2013-NOV,ClassIVWhole,20.52,lmprs,
Nov,2013,,Southeast (Atlanta),007,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:04:44,2013,2013-NOV,ClassIVWhole,20.52,lmprs,
Nov,2013,,Southwest (Dallas),126,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:04:44,2013,2013-NOV,ClassIVWhole,20.52,lmprs,
Nov,2013,,Upper Midwest (Chicago),030,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:04:44,2013,2013-NOV,ClassIVWhole,20.52,lmprs,
Nov,2013,,All Market Average,,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:04:44,2013,2013-NOV,ClassIVWhole,20.52,lmprs,
Dec,2013,,Appalachian (Charlotte),005,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:04:53,2013,2013-DEC,ClassIVWhole,21.54,lmprs,
Dec,2013,,Arizona (Phoenix),131,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:04:53,2013,2013-DEC,ClassIVWhole,21.54,lmprs,
Dec,2013,,Central (Kansas City),032,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:04:53,2013,2013-DEC,ClassIVWhole,21.54,lmprs,
Dec,2013,,Florida (Tampa),006,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:04:53,2013,2013-DEC,ClassIVWhole,21.54,lmprs,
Dec,2013,,Mideast (Cleveland),033,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:04:53,2013,2013-DEC,ClassIVWhole,21.54,lmprs,
Dec,2013,,Northeast (Boston),001,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:04:53,2013,2013-DEC,ClassIVWhole,21.54,lmprs,
Dec,2013,,Pacific Northwest (Seattle),124,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:04:53,2013,2013-DEC,ClassIVWhole,21.54,lmprs,
Dec,2013,,Southeast (Atlanta),007,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:04:53,2013,2013-DEC,ClassIVWhole,21.54,lmprs,
Dec,2013,,Southwest (Dallas),126,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:04:53,2013,2013-DEC,ClassIVWhole,21.54,lmprs,
Dec,2013,,Upper Midwest (Chicago),030,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:04:53,2013,2013-DEC,ClassIVWhole,21.54,lmprs,
Dec,2013,,All Market Average,,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:04:53,2013,2013-DEC,ClassIVWhole,21.54,lmprs,
Jan,2014,,Appalachian (Charlotte),005,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:23:15,2014,2014-JAN,ClassIVWhole,22.29,lmprs,
Jan,2014,,Arizona (Phoenix),131,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:23:15,2014,2014-JAN,ClassIVWhole,22.29,lmprs,
Jan,2014,,Central (Kansas City),032,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:23:15,2014,2014-JAN,ClassIVWhole,22.29,lmprs,
Jan,2014,,Florida (Tampa),006,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:23:15,2014,2014-JAN,ClassIVWhole,22.29,lmprs,
Jan,2014,,Mideast (Cleveland),033,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:23:15,2014,2014-JAN,ClassIVWhole,22.29,lmprs,
Jan,2014,,Northeast (Boston),001,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:23:15,2014,2014-JAN,ClassIVWhole,22.29,lmprs,
Jan,2014,,Pacific Northwest (Seattle),124,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:23:15,2014,2014-JAN,ClassIVWhole,22.29,lmprs,
Jan,2014,,Southeast (Atlanta),007,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:23:15,2014,2014-JAN,ClassIVWhole,22.29,lmprs,
Jan,2014,,Southwest (Dallas),126,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:23:15,2014,2014-JAN,ClassIVWhole,22.29,lmprs,
Jan,2014,,Upper Midwest (Chicago),030,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:23:15,2014,2014-JAN,ClassIVWhole,22.29,lmprs,
Jan,2014,,All Market Average,,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:23:15,2014,2014-JAN,ClassIVWhole,22.29,lmprs,
Feb,2014,,Appalachian (Charlotte),005,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:23:33,2014,2014-FEB,ClassIVWhole,23.46,lmprs,
Feb,2014,,Arizona (Phoenix),131,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:23:33,2014,2014-FEB,ClassIVWhole,23.46,lmprs,
Feb,2014,,Central (Kansas City),032,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:23:33,2014,2014-FEB,ClassIVWhole,23.46,lmprs,
Feb,2014,,Florida (Tampa),006,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:23:33,2014,2014-FEB,ClassIVWhole,23.46,lmprs,
Feb,2014,,Mideast (Cleveland),033,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:23:33,2014,2014-FEB,ClassIVWhole,23.46,lmprs,
Feb,2014,,Northeast (Boston),001,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:23:33,2014,2014-FEB,ClassIVWhole,23.46,lmprs,
Feb,2014,,Pacific Northwest (Seattle),124,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:23:33,2014,2014-FEB,ClassIVWhole,23.46,lmprs,
Feb,2014,,Southeast (Atlanta),007,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:23:33,2014,2014-FEB,ClassIVWhole,23.46,lmprs,
Feb,2014,,Southwest (Dallas),126,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:23:33,2014,2014-FEB,ClassIVWhole,23.46,lmprs,
Feb,2014,,Upper Midwest (Chicago),030,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:23:33,2014,2014-FEB,ClassIVWhole,23.46,lmprs,
Feb,2014,,All Market Average,,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:23:33,2014,2014-FEB,ClassIVWhole,23.46,lmprs,
Mar,2014,,Appalachian (Charlotte),005,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:01,2014,2014-MAR,ClassIVWhole,23.66,lmprs,
Mar,2014,,Arizona (Phoenix),131,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:01,2014,2014-MAR,ClassIVWhole,23.66,lmprs,
Mar,2014,,Central (Kansas City),032,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:01,2014,2014-MAR,ClassIVWhole,23.66,lmprs,
Mar,2014,,Florida (Tampa),006,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:01,2014,2014-MAR,ClassIVWhole,23.66,lmprs,
Mar,2014,,Mideast (Cleveland),033,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:01,2014,2014-MAR,ClassIVWhole,23.66,lmprs,
Mar,2014,,Northeast (Boston),001,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:01,2014,2014-MAR,ClassIVWhole,23.66,lmprs,
Mar,2014,,Pacific Northwest (Seattle),124,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:01,2014,2014-MAR,ClassIVWhole,23.66,lmprs,
Mar,2014,,Southeast (Atlanta),007,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:01,2014,2014-MAR,ClassIVWhole,23.66,lmprs,
Mar,2014,,Southwest (Dallas),126,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:01,2014,2014-MAR,ClassIVWhole,23.66,lmprs,
Mar,2014,,Upper Midwest (Chicago),030,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:01,2014,2014-MAR,ClassIVWhole,23.66,lmprs,
Mar,2014,,All Market Average,,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:01,2014,2014-MAR,ClassIVWhole,23.66,lmprs,
Apr,2014,,Appalachian (Charlotte),005,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:13,2014,2014-APR,ClassIVWhole,23.34,lmprs,
Apr,2014,,Arizona (Phoenix),131,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:13,2014,2014-APR,ClassIVWhole,23.34,lmprs,
Apr,2014,,Central (Kansas City),032,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:13,2014,2014-APR,ClassIVWhole,23.34,lmprs,
Apr,2014,,Florida (Tampa),006,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:13,2014,2014-APR,ClassIVWhole,23.34,lmprs,
Apr,2014,,Mideast (Cleveland),033,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:13,2014,2014-APR,ClassIVWhole,23.34,lmprs,
Apr,2014,,Northeast (Boston),001,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:13,2014,2014-APR,ClassIVWhole,23.34,lmprs,
Apr,2014,,Pacific Northwest (Seattle),124,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:13,2014,2014-APR,ClassIVWhole,23.34,lmprs,
Apr,2014,,Southeast (Atlanta),007,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:13,2014,2014-APR,ClassIVWhole,23.34,lmprs,
Apr,2014,,Southwest (Dallas),126,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:13,2014,2014-APR,ClassIVWhole,23.34,lmprs,
Apr,2014,,Upper Midwest (Chicago),030,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:13,2014,2014-APR,ClassIVWhole,23.34,lmprs,
Apr,2014,,All Market Average,,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:13,2014,2014-APR,ClassIVWhole,23.34,lmprs,
May,2014,,Appalachian (Charlotte),005,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:23,2014,2014-MAY,ClassIVWhole,22.65,lmprs,
May,2014,,Arizona (Phoenix),131,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:23,2014,2014-MAY,ClassIVWhole,22.65,lmprs,
May,2014,,Central (Kansas City),032,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:23,2014,2014-MAY,ClassIVWhole,22.65,lmprs,
May,2014,,Florida (Tampa),006,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:23,2014,2014-MAY,ClassIVWhole,22.65,lmprs,
May,2014,,Mideast (Cleveland),033,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:23,2014,2014-MAY,ClassIVWhole,22.65,lmprs,
May,2014,,Northeast (Boston),001,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:23,2014,2014-MAY,ClassIVWhole,22.65,lmprs,
May,2014,,Pacific Northwest (Seattle),124,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:23,2014,2014-MAY,ClassIVWhole,22.65,lmprs,
May,2014,,Southeast (Atlanta),007,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:23,2014,2014-MAY,ClassIVWhole,22.65,lmprs,
May,2014,,Southwest (Dallas),126,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:23,2014,2014-MAY,ClassIVWhole,22.65,lmprs,
May,2014,,Upper Midwest (Chicago),030,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:23,2014,2014-MAY,ClassIVWhole,22.65,lmprs,
May,2014,,All Market Average,,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:23,2014,2014-MAY,ClassIVWhole,22.65,lmprs,
Jun,2014,,Appalachian (Charlotte),005,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:33,2014,2014-JUN,ClassIVWhole,23.13,lmprs,
Jun,2014,,Arizona (Phoenix),131,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:33,2014,2014-JUN,ClassIVWhole,23.13,lmprs,
Jun,2014,,Central (Kansas City),032,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:33,2014,2014-JUN,ClassIVWhole,23.13,lmprs,
Jun,2014,,Florida (Tampa),006,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:33,2014,2014-JUN,ClassIVWhole,23.13,lmprs,
Jun,2014,,Mideast (Cleveland),033,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:33,2014,2014-JUN,ClassIVWhole,23.13,lmprs,
Jun,2014,,Northeast (Boston),001,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:33,2014,2014-JUN,ClassIVWhole,23.13,lmprs,
Jun,2014,,Pacific Northwest (Seattle),124,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:33,2014,2014-JUN,ClassIVWhole,23.13,lmprs,
Jun,2014,,Southeast (Atlanta),007,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:33,2014,2014-JUN,ClassIVWhole,23.13,lmprs,
Jun,2014,,Southwest (Dallas),126,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:33,2014,2014-JUN,ClassIVWhole,23.13,lmprs,
Jun,2014,,Upper Midwest (Chicago),030,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:33,2014,2014-JUN,ClassIVWhole,23.13,lmprs,
Jun,2014,,All Market Average,,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:33,2014,2014-JUN,ClassIVWhole,23.13,lmprs,
Jul,2014,,Appalachian (Charlotte),005,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:56,2014,2014-JUL,ClassIVWhole,23.78,lmprs,
Jul,2014,,Arizona (Phoenix),131,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:56,2014,2014-JUL,ClassIVWhole,23.78,lmprs,
Jul,2014,,Central (Kansas City),032,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:56,2014,2014-JUL,ClassIVWhole,23.78,lmprs,
Jul,2014,,Florida (Tampa),006,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:56,2014,2014-JUL,ClassIVWhole,23.78,lmprs,
Jul,2014,,Mideast (Cleveland),033,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:56,2014,2014-JUL,ClassIVWhole,23.78,lmprs,
Jul,2014,,Northeast (Boston),001,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:56,2014,2014-JUL,ClassIVWhole,23.78,lmprs,
Jul,2014,,Pacific Northwest (Seattle),124,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:56,2014,2014-JUL,ClassIVWhole,23.78,lmprs,
Jul,2014,,Southeast (Atlanta),007,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:56,2014,2014-JUL,ClassIVWhole,23.78,lmprs,
Jul,2014,,Southwest (Dallas),126,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:56,2014,2014-JUL,ClassIVWhole,23.78,lmprs,
Jul,2014,,Upper Midwest (Chicago),030,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:56,2014,2014-JUL,ClassIVWhole,23.78,lmprs,
Jul,2014,,All Market Average,,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:24:56,2014,2014-JUL,ClassIVWhole,23.78,lmprs,
Aug,2014,,Appalachian (Charlotte),005,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:25:07,2014,2014-AUG,ClassIVWhole,23.89,lmprs,
Aug,2014,,Arizona (Phoenix),131,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:25:07,2014,2014-AUG,ClassIVWhole,23.89,lmprs,
Aug,2014,,Central (Kansas City),032,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:25:07,2014,2014-AUG,ClassIVWhole,23.89,lmprs,
Aug,2014,,Florida (Tampa),006,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:25:07,2014,2014-AUG,ClassIVWhole,23.89,lmprs,
Aug,2014,,Mideast (Cleveland),033,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:25:07,2014,2014-AUG,ClassIVWhole,23.89,lmprs,
Aug,2014,,Northeast (Boston),001,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:25:07,2014,2014-AUG,ClassIVWhole,23.89,lmprs,
Aug,2014,,Pacific Northwest (Seattle),124,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:25:07,2014,2014-AUG,ClassIVWhole,23.89,lmprs,
Aug,2014,,Southeast (Atlanta),007,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:25:07,2014,2014-AUG,ClassIVWhole,23.89,lmprs,
Aug,2014,,Southwest (Dallas),126,Class Prices by Order,AMS_3355,3355,Dairy FMMOS,DY-NA,Washington,DC,"Washington, DC",Washington,DC,FMMOS,FMMOS - non-mars,05/13/2019 14:25:07,2014,2014-AUG,ClassIVWhole,23.89,lmprs,
